LeaveOn,HR,RE,Rress,SDATA,RPK,RPKHD,SwSD
0,49,12,3076,1668,5059,0,10
0,49,11.8,3084,1577,5039,0,16
0,49,11.7,3085,1287,4714,0,11
0,49,11.7,3085,1181,5822,0,9
0,49,12.3,3077,1167,4040,0,16
0,49,12.2,3082,1434,8689,0,12
0,49,12.2,3092,1520,9025,0,20
0,49,12.2,3090,1270,7483,0,17
0,49,12.2,3088,1246,9394,0,13
0,49,12.2,3083,1232,6434,0,15
0,49,12.2,3079,1221,10558,0,10
0,49,12.2,3090,1630,11134,0,13
0,49,12.2,3091,1617,8845,0,18
0,49,12.2,3093,1554,8742,0,16
0,49,12.2,3087,1567,6690,0,15
0,49,12.2,3089,1536,8519,0,19
0,49,12.1,3093,1793,10955,0,19
0,49,12.1,3096,1829,10679,0,14
0,49,11.9,3093,1670,9523,0,17
0,49,11.8,3090,1304,8755,0,12
0,49,11.8,3085,1657,8937,0,9
0,49,11.8,3091,1941,9880,0,11
0,50,11.7,3094,1742,8870,0,18
0,51,11.8,3096,1653,7258,0,18
0,52,11.8,3096,1543,6593,0,11
0,52,11.8,3090,1245,7710,0,16
0,51,11.9,3093,1251,10231,8669,17
0,51,11.9,3098,1478,9987,8669,13
0,50,11.8,3099,1408,8401,8722,19
0,50,11.8,3101,1337,6414,8722,7
0,50,11.8,3096,1185,3423,8722,4
0,50,11.8,3091,1193,8166,8722,9
0,49,11.7,3098,1276,9161,8722,12
0,49,11.5,3102,1278,7975,8722,13
0,49,11.4,3100,1219,7132,8669,19
0,49,11.2,3097,1283,8036,8634,15
0,49,11.1,3091,1433,6284,8434,7
0,49,11,3099,1345,11241,8434,5
0,49,10.9,3102,1339,11225,8434,17
0,49,10.9,3099,1326,8362,8520,11
0,50,10.8,3100,1289,10918,8634,15
0,49,10.9,3096,1371,5433,8520,58
0,49,10.9,3098,2717,11596,8520,10
0,49,10.9,3104,2940,11596,8520,7
0,49,10.9,3103,1783,10709,8520,15
0,49,10.9,3100,1431,12178,8520,9
0,49,10.9,3097,1476,7691,8520,8
0,49,11,3099,1338,11239,8520,7
0,49,11.1,3104,1346,10041,8520,21
0,50,11.2,3104,1288,8332,8634,12
0,51,11.7,3102,1328,9127,8634,9
0,51,11.9,3099,1496,3707,8520,8
0,51,12,3102,1382,9965,8434,5
0,51,12.1,3107,1498,10118,8399,11
0,51,12.1,3106,1640,8160,8399,14
0,51,12.1,3103,1512,9616,8434,12
0,51,12.2,3099,1485,5368,8434,9
0,51,12.2,3102,1361,8144,8434,9
0,51,12.1,3108,1283,8826,8434,12
0,51,12,3106,1550,6640,8434,17
0,51,12,3106,1556,8988,8434,10
0,50,11.9,3099,1461,7681,8434,10
0,50,11.7,3102,1394,9197,8520,12
0,50,11.6,3113,1484,9860,8622,22
2,50,11.6,3012,22874,7779,0,196
2,50,11.6,3168,31435,9011,0,120
2,50,11.6,3358,23017,8442,0,74
2,50,11.6,3407,33356,20877,0,1027
2,50,11.6,2305,35650,28142,0,506
2,50,11.6,2661,32932,46809,0,350
2,50,11.6,2948,54218,65535,0,422
2,50,11.6,2267,57641,65535,0,480
2,50,11.6,2255,35702,65535,0,704
2,50,11.6,2944,21141,65535,0,575
2,50,11.6,2526,22195,65535,0,785
2,50,11.6,3049,12251,65535,0,313
0,50,11.6,2934,7697,55563,0,78
0,50,11.6,2807,4214,32829,0,21
0,50,11.6,2774,4415,32095,0,21
0,50,11.6,2961,4463,31429,0,36
0,50,11.6,2973,3376,24934,0,24
0,50,11.6,3037,2614,24655,0,29
0,50,11.6,3073,1714,4141,0,27
0,50,11.6,3089,1403,6245,0,44
0,50,11.6,3129,1348,8905,0,35
0,50,11.6,3138,903,7703,0,17
0,50,11.6,3134,1375,2709,0,38
0,50,11.6,3118,1378,4615,0,12
0,50,11.6,3148,1108,6896,0,37
0,50,11.6,3164,1461,5902,0,51
0,50,11.6,3166,1465,6552,0,18
0,50,11.6,3140,1273,6630,0,35
0,50,11.6,3166,1414,4810,0,30
0,50,11.6,3174,2518,4913,0,31
0,50,11.6,3184,2377,3958,0,46
0,50,11.6,3190,878,3958,0,30
0,50,11.6,3176,859,2348,0,25
0,50,11.6,3187,1125,2318,0,12
0,50,11.6,3197,1015,1718,0,13
0,50,11.6,3208,721,2208,0,24
0,59,13.2,3202,781,2633,0,22
0,62,14.8,3181,807,2532,0,15
0,62,15.9,3203,895,2312,0,23
0,62,16.1,3212,831,1374,0,35
0,61,16,3218,637,2227,0,14
0,61,15.9,3214,730,1745,0,13
0,60,15.7,3201,864,2781,0,19
0,60,15.4,3216,1182,2781,0,17
0,58,15.2,3224,1097,1791,0,20
0,58,15,3227,690,2137,0,20
0,58,15.1,3227,702,1987,0,13
0,58,14.5,3219,634,2567,0,8
0,56,14.4,3228,1008,2547,0,9
0,57,14.9,3230,1067,2274,0,23
0,57,15,3236,702,1514,0,9
0,56,14.7,3244,639,1701,0,9
0,55,14.7,3230,732,2516,0,8
0,54,14.8,3222,849,2516,0,10
0,54,15.1,3235,819,2135,0,25
0,54,15.7,3240,634,2092,0,10
0,54,15.6,3240,574,1359,0,8
0,54,15.8,3233,609,1794,0,14
0,53,16.2,3222,794,1963,0,17
0,52,16.4,3238,998,1864,0,17
0,52,16.5,3246,858,1353,0,12
0,52,16.5,3250,568,1275,0,9
0,51,16.7,3249,572,1866,0,11
0,51,16.9,3244,928,2018,0,7
0,52,16.1,3251,1039,1783,0,16
0,53,15.7,3253,767,1253,0,8
0,53,15.5,3254,666,1072,0,3
0,53,15.4,3245,733,1596,0,11
0,53,15.4,3247,993,1614,0,13
0,53,15.4,3254,959,1388,0,21
0,52,15.4,3256,593,1388,0,8
0,51,15.2,3260,518,799,0,7
0,51,14.7,3256,516,1942,0,21
0,51,14.4,3250,912,1976,0,14
0,51,14.3,3257,1145,1929,0,20
0,51,14.2,3260,898,1929,0,7
0,51,14.2,3260,605,1207,0,6
0,51,14.2,3252,706,1127,0,7
0,51,13.9,3259,774,732,0,12
0,51,13.9,3262,749,1020,0,21
0,53,14.2,3264,718,1145,0,5
0,54,14.3,3258,680,1841,0,11
0,54,14.4,3262,1030,1841,0,23
0,54,14.4,3265,1196,1549,0,34
0,54,14.4,3266,1046,1429,0,6
0,54,14.4,3266,1379,822,0,23
0,54,14.4,3256,1481,595,0,23
0,54,14.5,3266,1033,316,0,23
0,54,14.6,3267,678,312,0,12
0,55,15.1,3268,616,677,0,10
0,55,15.7,3252,640,911,0,9
0,57,16.1,3264,861,1032,0,18
0,58,16.3,3268,883,989,0,14
0,58,16.4,3269,705,734,0,10
0,58,16.4,3270,686,547,0,11
0,57,16.1,3256,637,1105,0,14
0,56,16,3267,806,1105,0,17
0,56,15.9,3267,831,1073,0,8
0,56,15.9,3271,660,1043,0,7
0,56,15.9,3266,665,427,0,14
0,56,15.9,3268,853,390,0,14
0,56,15.4,3272,890,429,1498,17
0,56,15.2,3272,706,429,1498,9
0,57,15.4,3275,632,639,1463,9
0,57,15.4,3259,647,762,1427,12
0,57,15.3,3271,1067,910,1421,18
0,57,14.8,3275,1037,912,1376,16
0,57,14.7,3277,564,554,1369,9
0,57,14.7,3276,596,837,1335,15
0,57,14.7,3258,667,752,1307,21
0,57,14.7,3274,791,664,1267,15
0,57,14.7,3278,747,542,1192,12
0,57,14.6,3284,567,818,1095,8
0,57,14.5,3267,540,1006,1074,9
0,57,14.5,3276,722,1587,1074,14
0,57,14.5,3275,879,1587,1074,5
0,57,14.5,3280,842,1384,1074,9
0,57,14.5,3274,714,1057,1074,15
0,57,14.5,3280,797,1026,1074,23
0,57,14.8,3286,884,999,1027,13
0,57,15,3286,715,696,1022,9
0,56,14.9,3275,592,1290,995,10
0,56,14.8,3268,886,933,977,11
0,56,14.8,3282,1132,956,977,26
0,56,14.8,3287,976,1669,977,10
0,56,14.8,3281,707,1546,977,11
0,56,14.8,3266,832,2602,977,15
0,56,14.6,3279,1637,2602,977,19
0,56,14.2,3285,1577,2601,977,21
0,56,14,3287,728,2317,977,13
0,56,13.9,3272,1337,1507,977,26
0,56,13.8,3279,1381,1220,977,17
0,57,13.7,3282,786,1490,977,13
0,58,13.8,3284,2060,1518,977,7
0,58,13.6,3278,2075,1617,977,8
0,58,13.5,3260,801,1617,977,13
0,57,13.4,3279,1029,1287,977,23
0,58,13.3,3284,1013,1806,977,10
0,58,13.4,3288,959,2287,977,8
0,58,13.7,3281,1369,2339,995,8
0,58,13.9,3282,1270,1879,1027,18
0,59,14,3291,934,1512,1027,17
0,59,14,3290,838,1439,1027,8
0,60,14.1,3287,736,2745,1027,3
0,61,14.2,3291,956,3115,1027,10
0,62,14.1,3291,836,3654,1027,11
0,62,14,3283,834,3754,1060,9
0,61,14.2,3290,1124,3346,1074,9
0,61,14.3,3291,941,3346,1095,9
0,61,14.6,3291,655,3312,1137,15
0,60,15.1,3282,706,3831,1155,11
0,60,15.7,3292,837,3831,1186,10
0,60,16,3292,788,4359,1343,8
0,60,16.1,3282,637,4343,1390,10
0,60,16.4,3289,1086,4860,1393,15
0,60,16.6,3291,1137,4860,1406,29
0,60,16.7,3289,697,5582,1409,13
0,59,17.2,3280,740,6495,1507,21
0,59,17.5,3282,1017,6495,1519,13
0,59,17.5,3290,994,6936,1542,19
0,59,17.5,3292,943,6925,1570,22
0,59,17.5,3250,2013,6931,1584,28
0,59,17.5,3243,3398,6883,1610,42
0,59,17.5,3268,2906,6366,1681,12
0,59,17.5,3277,1506,6179,1793,21
0,59,17.5,3281,1459,5109,1899,27
0,62,17.5,3276,748,5109,1910,17
0,64,17.4,3274,927,2607,1939,23
0,66,17.3,3282,985,3052,2142,12
0,67,17.1,3283,716,1392,2144,11
0,70,16.7,3280,754,2847,2169,17
0,71,16.5,3272,813,2953,2250,11
0,72,16.4,3288,766,2393,2350,10
0,73,16.3,3291,719,2401,2397,8
0,71,15.5,3291,593,1747,2397,16
0,71,15.1,3282,493,1821,2397,9
0,71,14.9,3279,710,1808,2397,13
0,71,14.8,3293,1280,1808,2397,19
0,71,14.7,3295,1227,1118,2397,17
0,71,14.7,3295,711,985,2397,8
0,71,14.7,3288,736,450,2397,8
0,65,15.4,3291,1272,495,2397,9
0,65,15.3,3298,1280,1109,2397,12
0,63,16.1,3298,1815,1109,2397,16
0,62,16.5,3291,2224,1308,2397,17
0,61,16.7,3295,1582,1446,2397,14
0,61,16.8,3302,954,1848,2397,12
0,61,16.9,3303,1155,1848,2397,16
0,61,16.9,3298,1076,2113,2350,7
0,60,17.1,3297,777,2082,2180,12
0,60,17.2,3299,895,1645,2180,12
0,59,16,3305,792,1093,2180,13
0,59,15.3,3303,627,1322,2180,11
0,59,16.2,3302,720,1222,2180,5
0,59,16.5,3307,946,1043,2180,12
0,59,16.6,3308,839,2055,2180,8
0,59,16.7,3302,620,2339,2180,12
0,59,16.7,3300,739,3208,2350,12
0,59,15.9,3308,765,3190,2397,10
0,59,15.6,3306,707,3907,2430,10
0,59,15.4,3300,841,3681,2433,8
0,59,15.3,3302,1222,4327,2534,8
0,58,15,3308,1150,4283,2582,6
0,57,14.8,3307,618,4833,2731,5
0,57,15,3299,653,4816,2912,13
0,57,15.2,3300,827,4938,2912,7
0,57,15.4,3307,857,3806,2912,19
0,57,15.5,3310,774,3985,2912,12
0,57,15.5,3306,742,2523,2912,4
0,57,15.6,3300,731,2739,2912,18
0,57,15.5,3304,696,2109,2731,7
0,57,15.5,3310,717,2178,2582,12
0,57,15.5,3316,657,1650,2534,12
0,58,15.5,3305,669,2285,2457,17
0,59,15.4,3299,852,2285,2430,18
0,60,15.3,3311,1128,2093,2397,18
0,60,15.3,3316,1011,2119,2350,5
0,60,15.3,3311,725,2339,2342,16
0,60,15.3,3307,769,2441,2300,4
0,60,15.3,3316,992,2002,2260,17
0,61,15.3,3316,893,2869,2260,7
0,61,14.4,3312,500,2157,2260,17
0,61,13.9,3303,649,3387,2260,7
0,61,13.7,3312,888,3378,2260,6
0,61,13.6,3314,794,4012,2260,4
0,61,13.5,3305,564,3747,2260,9
0,60,13.7,3307,675,4692,2260,7
0,59,13.8,3316,673,4685,2260,19
0,58,13.9,3315,589,5715,2260,6
0,57,14.1,3305,631,5478,2260,16
0,57,14.2,3309,792,5924,2260,10
0,57,14.3,3315,778,5313,2260,10
0,57,14.3,3308,803,5564,2260,12
0,57,14.3,3305,879,5418,2260,8
0,57,14.3,3315,1037,5635,2300,20
0,57,14.4,3312,917,6000,2342,14
0,57,14.7,3306,757,6000,2343,10
0,57,15.4,3316,1276,6026,2437,11
0,57,15.7,3316,1176,5975,2457,6
0,57,15.9,3309,683,5944,2534,2
0,57,16,3315,825,5847,2804,5
0,57,16,3320,841,5847,2912,8
0,57,16.1,3308,741,5725,2974,15
0,58,16.6,3312,812,5918,3082,17
0,58,16.9,3318,759,5934,3435,10
0,58,17,3316,661,6215,3438,11
0,59,17.3,3310,708,6215,3592,17
0,59,17.5,3319,837,6033,3592,6
0,59,17.6,3320,801,5460,3712,5
0,59,17.6,3311,790,5553,3972,7
0,59,17.7,3314,885,5688,4097,17
0,59,17.9,3324,885,5688,4150,8
0,60,18.1,3316,875,6208,4243,9
0,60,18.3,3307,794,6157,4374,7
0,60,18.3,3320,879,6441,4481,9
0,60,18.1,3320,875,6299,4520,11
0,60,18,3314,846,6299,4644,16
0,60,17.9,3319,1111,6432,4862,17
0,61,17.8,3322,1058,6428,5030,8
0,61,17.8,3313,785,6557,5293,10
0,61,17.8,3318,1353,6179,5432,9
0,61,17.8,3322,1380,6137,5539,10
0,61,17.8,3317,1038,5653,5567,8
0,61,17.8,3322,1385,5653,5572,30
0,61,17.7,3324,1169,5625,5600,11
0,62,17.6,3312,512,5215,5600,16
0,62,17.5,3312,652,5215,5600,18
0,62,17.5,3321,1032,4141,5600,19
0,62,17.6,3324,1684,4414,5600,12
0,62,18.1,3313,1625,5772,5600,13
0,62,18.3,3314,1228,6064,5600,5
0,62,18.4,3319,1593,6387,5643,13
0,62,18.6,3320,2276,6387,5644,17
0,63,18.6,3316,1994,5037,5682,20
0,63,18.7,3315,1004,5014,5682,26
0,63,18.6,3323,1195,2970,5682,22
0,63,18.8,3320,1109,2785,5682,14
0,64,18.9,3315,833,2964,5682,17
0,64,19,3323,1152,3463,5682,25
0,64,19.1,3324,1126,5692,5682,16
0,65,18.3,3320,810,5827,5682,20
0,66,17.8,3315,902,6607,5684,11
0,66,17.6,3323,1076,6607,5706,24
0,66,17.1,3321,1226,6054,5806,8
0,66,16.8,3316,1005,5778,5814,13
0,66,16.6,3325,1336,5926,5830,23
0,66,16.5,3324,1400,6414,5859,11
0,66,16.5,3316,885,6537,5861,13
0,66,16.5,3326,992,6825,5878,16
0,66,16.5,3324,1108,6825,5879,14
0,66,17,3314,1070,6779,5903,7
0,67,17.4,3324,1236,6696,5919,24
0,67,17.7,3326,1473,6696,5922,16
0,67,17.9,3313,5901,6961,5937,47
0,67,18,3316,5835,7260,5981,21
0,67,18,3325,1104,7260,5990,16
0,67,18,3321,995,7202,6000,19
0,67,18,3312,839,7022,6000,7
0,67,18.1,3318,1180,6858,6018,21
0,67,18.3,3325,1114,5964,6022,12
0,67,18.4,3316,1176,5964,6039,7
0,67,18.5,3314,1401,4546,6039,13
0,67,18.6,3326,1323,4480,6039,10
0,68,18.7,3314,1279,4152,6039,9
0,69,18.7,3318,1204,4869,6039,21
0,69,18.7,3326,1103,4871,6039,14
0,70,18.7,3322,916,4700,6018,12
0,71,18.7,3321,1781,4700,5990,10
0,71,18.7,3330,1918,4048,5990,6
0,71,18.7,3323,1261,4045,5990,20
0,71,18.7,3319,1022,4045,5990,17
0,71,18.7,3330,1842,4396,5990,22
0,71,18.6,3330,1848,5208,5990,14
0,72,18.4,3321,1005,5208,5937,8
0,72,18.4,3331,1367,6107,5919,15
0,72,18.4,3333,1162,6100,5814,13
0,72,18.5,3324,776,6301,5814,10
0,72,18.6,3332,1437,6197,5814,18
0,72,18.6,3328,1527,6197,5814,12
0,72,18.6,3327,986,6093,5814,19
0,72,18.6,3331,991,6054,5814,17
0,72,18.6,3324,1285,5687,5814,22
0,71,18.9,3319,1162,4849,5805,29
0,70,19.1,3331,1088,4604,5644,31
0,71,19.3,3333,984,4698,5530,11
0,71,19.4,3320,674,4698,5530,12
0,71,19.4,3320,1055,5356,5530,17
0,71,19.3,3330,1041,5274,5530,9
0,71,19.4,3332,778,4976,5530,15
0,71,19.4,3315,957,3989,5530,11
0,71,19.4,3286,4742,3946,5530,35
0,71,19.4,3231,7034,3235,5507,52
0,71,19.4,3028,6472,3220,5491,74
0,71,19.4,2943,5581,5178,5479,132
0,71,19.4,3091,4689,10188,5491,117
0,71,19.4,3109,2649,25857,5507,91
0,71,19.6,3099,2117,25862,5530,126
0,71,19.8,2878,3171,31412,5805,82
0,71,19.9,2857,3460,31412,5919,70
0,71,19.9,2972,3325,18544,5945,12
0,71,20,2990,2600,20157,6039,19
0,71,19.6,3021,987,11358,6039,12
0,71,19.2,3017,815,18239,6039,11
0,71,19.2,3018,862,17917,6039,11
0,71,18.5,2987,963,9836,6039,7
0,71,16.6,3044,842,10203,6115,16
0,71,15.7,3054,668,4319,6163,18
0,71,14.9,3063,618,2784,6115,11
0,72,14.5,3038,598,4370,5945,12
0,73,14.3,3020,726,4161,5805,15
0,75,14,3054,744,2750,5769,16
0,75,13.5,3087,636,3373,5530,46
0,75,12.7,3092,615,2419,5507,7
0,75,12.1,3060,574,3153,5491,4
0,75,11.9,3075,567,3094,5202,11
0,75,11.8,3098,635,2606,5109,20
0,75,11.7,3104,606,1756,5047,3
0,74,11.8,3095,538,1892,4997,11
0,74,12,3073,607,1715,4937,6
0,74,12.3,3101,794,1601,4917,12
0,72,12.5,3112,829,1909,4813,12
0,71,12.7,3110,658,1104,4757,7
0,70,12.8,3089,1126,2147,4746,14
0,70,12.8,3108,1134,2147,4746,16
0,70,12.8,3118,630,2441,4746,20
0,70,13.3,3115,541,2378,4746,10
0,70,13.5,3094,905,2682,4717,6
0,70,13.6,3108,959,2682,4667,7
0,70,13.7,3125,557,2964,4667,15
0,70,13.7,3112,622,3018,4667,7
0,70,13.7,3106,623,3395,4667,17
0,70,13.8,3128,607,3395,4667,16
0,66,14.1,3122,706,3992,4667,7
0,64,14.2,3108,653,3987,4304,6
0,63,14.3,3116,602,4289,4089,5
0,63,14.3,3132,567,4225,4089,20
0,63,14.3,3116,639,4122,4089,12
0,62,14.5,3101,668,3893,4080,10
0,61,15,3132,735,3952,3989,11
0,61,15.2,3137,680,4579,3989,3
0,61,15.8,3109,404,4579,3989,13
0,60,16.1,3114,649,5188,3989,19
0,60,16.3,3134,664,5188,3989,31
0,60,16.4,3140,410,5320,3989,10
0,60,16.6,3118,425,5058,3989,9
0,60,16.8,3115,519,5074,3989,17
0,60,16.9,3139,859,4257,3989,31
0,60,16.9,3130,851,4531,3989,12
0,60,16.9,3095,687,4658,3989,22
0,60,16.9,3118,810,4881,3989,12
0,60,16.9,3142,671,5295,3989,18
0,60,16.9,3126,1211,5449,4080,20
0,60,16.9,3099,2443,5342,4089,31
0,61,16.8,3107,2229,5342,4141,11
0,62,16.7,3138,892,4621,4141,25
0,63,16.6,3140,756,4606,4141,10
0,63,16.5,3127,584,3839,4141,9
0,64,16.4,3140,651,3979,4141,13
0,64,16.3,3144,647,3920,4089,7
0,62,15.9,3146,575,4237,4080,13
0,61,15.7,3158,466,4066,4075,33
0,61,15.5,3149,541,4096,4075,13
0,61,15.4,3156,713,2937,4045,12
0,61,15.3,3158,666,2937,3989,12
0,61,15.3,3147,729,2376,3913,10
0,61,15.3,3161,841,2865,3824,9
0,61,15.3,3156,786,3215,3791,19
0,63,15.3,3136,624,3480,3772,5
0,65,15.6,3150,850,3799,3760,9
0,64,15.7,3162,859,3799,3700,16
0,63,16.4,3140,688,4487,3700,9
0,63,17.3,3161,697,5026,3791,15
0,62,18.1,3148,602,5026,3913,9
0,62,18.7,3134,613,4961,3989,14
0,62,19.2,3159,583,4945,4029,13
0,62,19.5,3147,827,4628,4045,7
0,62,19.6,3104,1042,4759,4075,26
0,62,19.7,3148,1266,5835,4080,82
0,62,19.7,3140,1920,6697,4089,144
0,62,19.7,3067,3007,7024,4133,17
0,63,19.9,3149,2810,7542,4141,9
0,63,20.5,3164,3257,7542,4141,14
0,63,20.8,3133,3074,7381,4167,18
0,63,21,3134,983,6799,4212,13
0,63,21.1,3154,768,6799,4355,65
0,63,21,3162,474,6042,4370,6
0,63,20.9,3124,555,5610,4438,17
0,64,20.6,3121,764,5122,4482,9
0,65,20.4,3146,783,4037,4620,26
0,66,20.2,3164,579,4296,4620,13
0,66,19.9,3136,557,3639,4620,14
0,66,19.6,3132,605,4319,4620,16
0,66,19.3,3155,557,3741,4620,18
0,67,19,3169,479,4750,4620,7
0,67,18.9,3160,596,4108,4620,13
0,69,18.3,3142,690,4350,4620,12
0,67,17.6,3155,750,3680,4620,40
0,66,16.9,3168,721,2958,4620,18
0,65,16.5,3155,553,1752,4620,3
0,65,16,3164,637,3349,4620,47
0,64,15.5,3173,601,3370,4620,63
0,63,15.1,3179,432,4828,4485,8
0,61,15,3153,555,4828,4482,8
0,61,15,3146,566,4357,4482,8
0,62,15.1,3165,472,3881,4438,39
0,62,15.2,3168,564,3300,4402,11
0,62,15.2,3150,634,3059,4355,15
0,63,15.4,3152,507,3896,4355,15
0,63,15.5,3170,930,4427,4342,157
0,63,15.6,3154,1000,5054,4342,79
0,63,15.6,3149,674,5155,4342,5
0,63,15.6,3170,762,5371,4342,55
0,63,15.6,3170,1080,5581,4342,9
0,63,15.6,3140,1396,5581,4342,13
0,63,15.5,3156,1257,5425,4342,7
0,63,15.5,3174,815,5281,4342,81
0,63,15.5,3158,767,4745,4342,13
0,63,15.8,3140,753,4521,4355,14
0,63,16.2,3169,686,4643,4402,31
0,63,16.5,3177,629,5264,4438,90
0,61,16.6,3142,661,5264,4459,11
0,60,16.9,3150,912,5572,4485,12
0,61,17.1,3170,756,5547,4636,147
0,62,17,3166,557,5540,4671,21
0,62,16.9,3153,675,5232,4777,14
0,62,16.9,3160,877,5385,4809,18
0,63,17,3178,973,4827,4845,56
0,63,17,3168,902,5009,4846,17
0,63,17,3163,735,5228,4849,11
0,63,17.1,3184,659,5323,4879,38
0,64,17.2,3183,767,5491,4923,25
0,67,16.8,3190,650,5491,4977,13
0,66,16.7,3192,483,4251,5004,6
0,66,16.7,3176,417,4172,4977,5
0,67,16.9,3189,712,2433,4923,10
0,67,17,3177,819,1468,4923,11
0,70,17.2,3170,699,1415,4923,15
0,71,17.5,3190,672,2596,4879,18
0,72,17.6,3174,894,2667,4849,9
0,72,17.7,3161,841,3078,4809,13
0,72,17.7,3175,626,3512,4671,23
0,72,17.7,3187,613,4156,4638,10
0,72,17.7,3164,927,4463,4636,16
0,70,18.6,3153,1076,5454,4636,19
0,69,19.1,3176,1120,5454,4636,104
0,69,19.3,3176,969,6045,4636,11
0,69,19.4,3151,600,6043,4636,13
0,69,19.7,3174,1226,6106,4636,42
0,69,20,3187,1183,5740,4636,65
0,69,20,3179,738,6163,4638,12
0,69,20,3172,919,6250,4671,10
0,69,20,3187,936,6252,4691,34
0,69,20,3180,839,5955,4809,14
0,68,19.9,3158,713,5955,4849,3
0,68,19.7,3171,924,5890,4879,12
0,68,19.4,3189,894,5556,5021,75
0,69,19,3170,710,5833,5057,18
0,69,18.6,3140,690,5650,5074,8
0,69,18.3,3175,689,5769,5078,93
0,69,17.7,3176,884,6030,5124,14
0,69,17.4,3149,918,6030,5148,19
0,69,17.2,3166,750,5949,5150,76
5,69,17.1,3186,591,5916,5186,324
0,70,17.1,3176,766,5810,5194,11
0,71,17.1,3132,742,5768,5347,16
0,73,17.1,3173,675,5783,5366,34
0,74,17.1,3192,697,5513,5369,12
0,73,17,3180,579,5513,5386,17
0,72,17,3156,574,5145,5390,20
0,72,17,3180,869,5115,5390,19
0,72,17,3194,862,4319,5390,48
0,73,16.9,3180,661,3915,5390,7
0,72,16.9,3150,725,4417,5390,13
0,72,16.9,3190,935,4416,5386,16
0,72,16.9,3188,894,5405,5366,14
0,73,16.7,3164,683,5389,5347,12
0,74,16.6,3182,940,5799,5366,7
0,74,16.5,3199,859,5778,5386,33
0,74,16.5,3180,672,5635,5390,10
0,74,16.5,3173,769,5274,5435,13
0,74,16.5,3195,830,5368,5435,18
0,72,16.5,3197,745,5052,5435,43
0,71,16.5,3179,613,5052,5426,12
0,69,16.5,3172,546,4889,5390,11
0,68,16.5,3197,889,4795,5386,85
0,68,16.5,3189,1061,4930,5347,14
0,68,16.5,3162,847,4455,5347,5
0,68,16.5,3182,1255,4891,5347,22
0,68,16.5,3198,1200,4950,5347,25
0,68,16.5,3183,741,5503,5347,14
0,70,16.6,3150,735,6136,5390,18
0,71,16.7,3188,903,6151,5390,63
0,71,16.8,3197,912,5869,5426,42
0,71,16.8,3182,545,5869,5530,20
0,70,16.7,3162,524,5359,5531,18
0,70,16.7,3182,699,5319,5531,41
0,71,16.5,3200,726,4588,5531,230
0,71,16.4,3171,622,4082,5531,48
0,71,16.3,3147,656,4385,5531,15
0,71,16.2,3187,657,4245,5531,76
0,71,16.1,3200,578,5207,5531,32
0,71,16,3188,607,5137,5531,15
0,71,16,3154,746,5245,5531,32
0,71,16,3175,765,4909,5531,33
0,71,16,3198,642,3979,5531,36
0,71,16,3130,1139,2825,5530,20
0,71,16,3107,1660,3913,5516,48
0,71,16.2,2972,5101,3905,5426,48
0,71,16.3,3088,6468,4093,5390,125
0,71,16.3,3132,4150,4029,5258,196
0,73,16.2,3111,807,2738,5231,16
0,73,15.9,3078,768,5129,5196,10
0,73,15.6,3136,1294,5416,5157,49
0,74,15.4,3152,1307,7152,5157,14
0,74,15,3116,638,6718,5157,8
0,74,14.8,3108,570,6192,5157,16
0,74,14.7,3156,1087,5698,5157,85
0,74,14.6,3149,1232,4722,5157,13
0,73,14.5,3136,778,4137,5115,10
0,72,14.4,3164,907,4421,5097,26
0,72,14.4,3172,878,5112,5089,9
0,71,14.3,3160,587,5189,5070,10
0,70,14.2,3176,585,5137,5070,11
0,69,15,3182,395,5137,5070,19
0,68,15.7,3175,615,4236,4997,12
0,64,16.1,3185,736,3867,4912,10
0,64,16.5,3170,650,3393,4907,6
0,62,16.7,3173,557,2807,4871,9
0,61,17,3192,568,2807,4863,24
0,61,17.4,3166,541,2198,4860,11
0,60,17.5,3152,597,2240,4852,11
0,60,17.6,3186,886,2913,4852,27
0,60,18,3163,979,4126,4852,12
0,60,18.4,3141,695,4126,4852,15
0,60,18.6,3168,868,4895,4852,124
0,60,18.7,3163,1018,5202,4837,69
0,60,18.7,3148,862,5378,4837,17
0,60,18.7,3147,1144,5657,4837,31
0,60,18.7,3178,1087,5657,4837,174
0,61,18.8,3151,805,6009,4837,43
0,61,18.9,3124,1173,6134,4837,23
0,61,19,3163,1310,6158,4837,113
0,61,19,3183,927,5782,4837,14
0,61,19.1,3161,1017,5782,4837,4
0,61,19.1,3142,1004,5308,4837,18
0,61,19.1,3167,605,5272,4837,68
0,61,19.1,3184,678,4737,4852,19
0,63,19.1,3164,808,4460,4852,15
0,65,19.1,3158,942,4543,4852,12
0,66,18.8,3187,1065,4348,4837,110
0,66,18.6,3176,1036,4692,4823,14
0,69,18.4,3160,911,4349,4741,14
0,72,18.2,3187,861,5034,4711,15
0,72,18,3187,814,5142,4711,12
0,72,17.7,3156,894,5250,4711,13
0,69,17.3,3160,1024,4993,4711,12
0,67,17.1,3188,1266,4993,4711,30
0,66,17,3171,1536,4574,4741,31
0,70,16.8,3140,1227,4385,4741,18
0,69,16.7,3166,887,4409,4741,89
0,71,16.5,3189,863,4863,4741,92
0,73,16.6,3178,590,4946,4740,10
0,74,16.8,3144,651,5261,4740,10
